id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_hotel,jumlah_hotel,satuan,tahun
1163,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 4,0,UNIT,2021
1164,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 5,0,UNIT,2021
1165,32,JAWA BARAT,3276,KOTA DEPOK,NON BINTANG,1,UNIT,2021
1166,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 1,0,UNIT,2021
1167,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 2,0,UNIT,2021
1168,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 3,1,UNIT,2021
1169,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 4,0,UNIT,2021
1170,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 5,0,UNIT,2021
1171,32,JAWA BARAT,3277,KOTA CIMAHI,NON BINTANG,6,UNIT,2021
1172,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 1,2,UNIT,2021
1173,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 2,5,UNIT,2021
1174,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 3,5,UNIT,2021
1175,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 4,0,UNIT,2021
1176,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 5,0,UNIT,2021
1177,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NON BINTANG,22,UNIT,2021
1178,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 1,0,UNIT,2021
1179,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 2,0,UNIT,2021
1180,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 3,0,UNIT,2021
1181,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 4,0,UNIT,2021
1182,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 5,0,UNIT,2021
1183,32,JAWA BARAT,3279,KOTA BANJAR,NON BINTANG,13,UNIT,2021
